market_open,market_close,market_date,market_date_ts,market_open_ts,market_close_ts,day,month,year,day_of_week_str,day_of_week,half_day,is_earnings_season,is_last_trading_of_month,is_options_expiration
09:30:00,16:00:00,2015-02-10,1423544400.0,1423578600.0,1423602000.0,10,2,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-02-11,1423630800.0,1423665000.0,1423688400.0,11,2,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-02-12,1423717200.0,1423751400.0,1423774800.0,12,2,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-02-13,1423803600.0,1423837800.0,1423861200.0,13,2,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-02-17,1424149200.0,1424183400.0,1424206800.0,17,2,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-02-18,1424235600.0,1424269800.0,1424293200.0,18,2,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-02-19,1424322000.0,1424356200.0,1424379600.0,19,2,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-02-20,1424408400.0,1424442600.0,1424466000.0,20,2,2015,Friday,4,0,0,0,1
09:30:00,16:00:00,2015-02-23,1424667600.0,1424701800.0,1424725200.0,23,2,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-02-24,1424754000.0,1424788200.0,1424811600.0,24,2,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-02-25,1424840400.0,1424874600.0,1424898000.0,25,2,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-02-26,1424926800.0,1424961000.0,1424984400.0,26,2,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-02-27,1425013200.0,1425047400.0,1425070800.0,27,2,2015,Friday,4,0,0,1,0
09:30:00,16:00:00,2015-03-02,1425272400.0,1425306600.0,1425330000.0,2,3,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-03-03,1425358800.0,1425393000.0,1425416400.0,3,3,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-03-04,1425445200.0,1425479400.0,1425502800.0,4,3,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-03-05,1425531600.0,1425565800.0,1425589200.0,5,3,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-03-06,1425618000.0,1425652200.0,1425675600.0,6,3,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-03-09,1425873600.0,1425907800.0,1425931200.0,9,3,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-03-10,1425960000.0,1425994200.0,1426017600.0,10,3,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-03-11,1426046400.0,1426080600.0,1426104000.0,11,3,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-03-12,1426132800.0,1426167000.0,1426190400.0,12,3,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-03-13,1426219200.0,1426253400.0,1426276800.0,13,3,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-03-16,1426478400.0,1426512600.0,1426536000.0,16,3,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-03-17,1426564800.0,1426599000.0,1426622400.0,17,3,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-03-18,1426651200.0,1426685400.0,1426708800.0,18,3,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-03-19,1426737600.0,1426771800.0,1426795200.0,19,3,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-03-20,1426824000.0,1426858200.0,1426881600.0,20,3,2015,Friday,4,0,0,0,1
09:30:00,16:00:00,2015-03-23,1427083200.0,1427117400.0,1427140800.0,23,3,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-03-24,1427169600.0,1427203800.0,1427227200.0,24,3,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-03-25,1427256000.0,1427290200.0,1427313600.0,25,3,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-03-26,1427342400.0,1427376600.0,1427400000.0,26,3,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-03-27,1427428800.0,1427463000.0,1427486400.0,27,3,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-03-30,1427688000.0,1427722200.0,1427745600.0,30,3,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-03-31,1427774400.0,1427808600.0,1427832000.0,31,3,2015,Tuesday,1,0,0,1,0
09:30:00,16:00:00,2015-04-01,1427860800.0,1427895000.0,1427918400.0,1,4,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-04-02,1427947200.0,1427981400.0,1428004800.0,2,4,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-04-06,1428292800.0,1428327000.0,1428350400.0,6,4,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-04-07,1428379200.0,1428413400.0,1428436800.0,7,4,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-04-08,1428465600.0,1428499800.0,1428523200.0,8,4,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-04-09,1428552000.0,1428586200.0,1428609600.0,9,4,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-04-10,1428638400.0,1428672600.0,1428696000.0,10,4,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-04-13,1428897600.0,1428931800.0,1428955200.0,13,4,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-04-14,1428984000.0,1429018200.0,1429041600.0,14,4,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-04-15,1429070400.0,1429104600.0,1429128000.0,15,4,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-04-16,1429156800.0,1429191000.0,1429214400.0,16,4,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-04-17,1429243200.0,1429277400.0,1429300800.0,17,4,2015,Friday,4,0,1,0,1
09:30:00,16:00:00,2015-04-20,1429502400.0,1429536600.0,1429560000.0,20,4,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-04-21,1429588800.0,1429623000.0,1429646400.0,21,4,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-04-22,1429675200.0,1429709400.0,1429732800.0,22,4,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-04-23,1429761600.0,1429795800.0,1429819200.0,23,4,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-04-24,1429848000.0,1429882200.0,1429905600.0,24,4,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-04-27,1430107200.0,1430141400.0,1430164800.0,27,4,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-04-28,1430193600.0,1430227800.0,1430251200.0,28,4,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-04-29,1430280000.0,1430314200.0,1430337600.0,29,4,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-04-30,1430366400.0,1430400600.0,1430424000.0,30,4,2015,Thursday,3,0,1,1,0
09:30:00,16:00:00,2015-05-01,1430452800.0,1430487000.0,1430510400.0,1,5,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-05-04,1430712000.0,1430746200.0,1430769600.0,4,5,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-05-05,1430798400.0,1430832600.0,1430856000.0,5,5,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-05-06,1430884800.0,1430919000.0,1430942400.0,6,5,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-05-07,1430971200.0,1431005400.0,1431028800.0,7,5,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-05-08,1431057600.0,1431091800.0,1431115200.0,8,5,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-05-11,1431316800.0,1431351000.0,1431374400.0,11,5,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-05-12,1431403200.0,1431437400.0,1431460800.0,12,5,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-05-13,1431489600.0,1431523800.0,1431547200.0,13,5,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-05-14,1431576000.0,1431610200.0,1431633600.0,14,5,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-05-15,1431662400.0,1431696600.0,1431720000.0,15,5,2015,Friday,4,0,0,0,1
09:30:00,16:00:00,2015-05-18,1431921600.0,1431955800.0,1431979200.0,18,5,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-05-19,1432008000.0,1432042200.0,1432065600.0,19,5,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-05-20,1432094400.0,1432128600.0,1432152000.0,20,5,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-05-21,1432180800.0,1432215000.0,1432238400.0,21,5,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-05-22,1432267200.0,1432301400.0,1432324800.0,22,5,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-05-26,1432612800.0,1432647000.0,1432670400.0,26,5,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-05-27,1432699200.0,1432733400.0,1432756800.0,27,5,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-05-28,1432785600.0,1432819800.0,1432843200.0,28,5,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-05-29,1432872000.0,1432906200.0,1432929600.0,29,5,2015,Friday,4,0,0,1,0
09:30:00,16:00:00,2015-06-01,1433131200.0,1433165400.0,1433188800.0,1,6,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-06-02,1433217600.0,1433251800.0,1433275200.0,2,6,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-06-03,1433304000.0,1433338200.0,1433361600.0,3,6,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-06-04,1433390400.0,1433424600.0,1433448000.0,4,6,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-06-05,1433476800.0,1433511000.0,1433534400.0,5,6,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-06-08,1433736000.0,1433770200.0,1433793600.0,8,6,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-06-09,1433822400.0,1433856600.0,1433880000.0,9,6,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-06-10,1433908800.0,1433943000.0,1433966400.0,10,6,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-06-11,1433995200.0,1434029400.0,1434052800.0,11,6,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-06-12,1434081600.0,1434115800.0,1434139200.0,12,6,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-06-15,1434340800.0,1434375000.0,1434398400.0,15,6,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-06-16,1434427200.0,1434461400.0,1434484800.0,16,6,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-06-17,1434513600.0,1434547800.0,1434571200.0,17,6,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-06-18,1434600000.0,1434634200.0,1434657600.0,18,6,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-06-19,1434686400.0,1434720600.0,1434744000.0,19,6,2015,Friday,4,0,0,0,1
09:30:00,16:00:00,2015-06-22,1434945600.0,1434979800.0,1435003200.0,22,6,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-06-23,1435032000.0,1435066200.0,1435089600.0,23,6,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-06-24,1435118400.0,1435152600.0,1435176000.0,24,6,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-06-25,1435204800.0,1435239000.0,1435262400.0,25,6,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-06-26,1435291200.0,1435325400.0,1435348800.0,26,6,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-06-29,1435550400.0,1435584600.0,1435608000.0,29,6,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-06-30,1435636800.0,1435671000.0,1435694400.0,30,6,2015,Tuesday,1,0,0,1,0
09:30:00,16:00:00,2015-07-01,1435723200.0,1435757400.0,1435780800.0,1,7,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-07-02,1435809600.0,1435843800.0,1435867200.0,2,7,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-07-06,1436155200.0,1436189400.0,1436212800.0,6,7,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-07-07,1436241600.0,1436275800.0,1436299200.0,7,7,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-07-08,1436328000.0,1436362200.0,1436385600.0,8,7,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-07-09,1436414400.0,1436448600.0,1436472000.0,9,7,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-07-10,1436500800.0,1436535000.0,1436558400.0,10,7,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-07-13,1436760000.0,1436794200.0,1436817600.0,13,7,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-07-14,1436846400.0,1436880600.0,1436904000.0,14,7,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-07-15,1436932800.0,1436967000.0,1436990400.0,15,7,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-07-16,1437019200.0,1437053400.0,1437076800.0,16,7,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-07-17,1437105600.0,1437139800.0,1437163200.0,17,7,2015,Friday,4,0,1,0,1
09:30:00,16:00:00,2015-07-20,1437364800.0,1437399000.0,1437422400.0,20,7,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-07-21,1437451200.0,1437485400.0,1437508800.0,21,7,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-07-22,1437537600.0,1437571800.0,1437595200.0,22,7,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-07-23,1437624000.0,1437658200.0,1437681600.0,23,7,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-07-24,1437710400.0,1437744600.0,1437768000.0,24,7,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-07-27,1437969600.0,1438003800.0,1438027200.0,27,7,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-07-28,1438056000.0,1438090200.0,1438113600.0,28,7,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-07-29,1438142400.0,1438176600.0,1438200000.0,29,7,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-07-30,1438228800.0,1438263000.0,1438286400.0,30,7,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-07-31,1438315200.0,1438349400.0,1438372800.0,31,7,2015,Friday,4,0,1,1,0
09:30:00,16:00:00,2015-08-03,1438574400.0,1438608600.0,1438632000.0,3,8,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-08-04,1438660800.0,1438695000.0,1438718400.0,4,8,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-08-05,1438747200.0,1438781400.0,1438804800.0,5,8,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-08-06,1438833600.0,1438867800.0,1438891200.0,6,8,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-08-07,1438920000.0,1438954200.0,1438977600.0,7,8,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-08-10,1439179200.0,1439213400.0,1439236800.0,10,8,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-08-11,1439265600.0,1439299800.0,1439323200.0,11,8,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-08-12,1439352000.0,1439386200.0,1439409600.0,12,8,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-08-13,1439438400.0,1439472600.0,1439496000.0,13,8,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-08-14,1439524800.0,1439559000.0,1439582400.0,14,8,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-08-17,1439784000.0,1439818200.0,1439841600.0,17,8,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-08-18,1439870400.0,1439904600.0,1439928000.0,18,8,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-08-19,1439956800.0,1439991000.0,1440014400.0,19,8,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-08-20,1440043200.0,1440077400.0,1440100800.0,20,8,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-08-21,1440129600.0,1440163800.0,1440187200.0,21,8,2015,Friday,4,0,0,0,1
09:30:00,16:00:00,2015-08-24,1440388800.0,1440423000.0,1440446400.0,24,8,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-08-25,1440475200.0,1440509400.0,1440532800.0,25,8,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-08-26,1440561600.0,1440595800.0,1440619200.0,26,8,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-08-27,1440648000.0,1440682200.0,1440705600.0,27,8,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-08-28,1440734400.0,1440768600.0,1440792000.0,28,8,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-08-31,1440993600.0,1441027800.0,1441051200.0,31,8,2015,Monday,0,0,0,1,0
09:30:00,16:00:00,2015-09-01,1441080000.0,1441114200.0,1441137600.0,1,9,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-09-02,1441166400.0,1441200600.0,1441224000.0,2,9,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-09-03,1441252800.0,1441287000.0,1441310400.0,3,9,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-09-04,1441339200.0,1441373400.0,1441396800.0,4,9,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-09-08,1441684800.0,1441719000.0,1441742400.0,8,9,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-09-09,1441771200.0,1441805400.0,1441828800.0,9,9,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-09-10,1441857600.0,1441891800.0,1441915200.0,10,9,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-09-11,1441944000.0,1441978200.0,1442001600.0,11,9,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-09-14,1442203200.0,1442237400.0,1442260800.0,14,9,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-09-15,1442289600.0,1442323800.0,1442347200.0,15,9,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-09-16,1442376000.0,1442410200.0,1442433600.0,16,9,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-09-17,1442462400.0,1442496600.0,1442520000.0,17,9,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-09-18,1442548800.0,1442583000.0,1442606400.0,18,9,2015,Friday,4,0,0,0,1
09:30:00,16:00:00,2015-09-21,1442808000.0,1442842200.0,1442865600.0,21,9,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-09-22,1442894400.0,1442928600.0,1442952000.0,22,9,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-09-23,1442980800.0,1443015000.0,1443038400.0,23,9,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-09-24,1443067200.0,1443101400.0,1443124800.0,24,9,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-09-25,1443153600.0,1443187800.0,1443211200.0,25,9,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-09-28,1443412800.0,1443447000.0,1443470400.0,28,9,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-09-29,1443499200.0,1443533400.0,1443556800.0,29,9,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-09-30,1443585600.0,1443619800.0,1443643200.0,30,9,2015,Wednesday,2,0,0,1,0
09:30:00,16:00:00,2015-10-01,1443672000.0,1443706200.0,1443729600.0,1,10,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-10-02,1443758400.0,1443792600.0,1443816000.0,2,10,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-10-05,1444017600.0,1444051800.0,1444075200.0,5,10,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-10-06,1444104000.0,1444138200.0,1444161600.0,6,10,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-10-07,1444190400.0,1444224600.0,1444248000.0,7,10,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-10-08,1444276800.0,1444311000.0,1444334400.0,8,10,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-10-09,1444363200.0,1444397400.0,1444420800.0,9,10,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-10-12,1444622400.0,1444656600.0,1444680000.0,12,10,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-10-13,1444708800.0,1444743000.0,1444766400.0,13,10,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-10-14,1444795200.0,1444829400.0,1444852800.0,14,10,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-10-15,1444881600.0,1444915800.0,1444939200.0,15,10,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-10-16,1444968000.0,1445002200.0,1445025600.0,16,10,2015,Friday,4,0,1,0,1
09:30:00,16:00:00,2015-10-19,1445227200.0,1445261400.0,1445284800.0,19,10,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-10-20,1445313600.0,1445347800.0,1445371200.0,20,10,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-10-21,1445400000.0,1445434200.0,1445457600.0,21,10,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-10-22,1445486400.0,1445520600.0,1445544000.0,22,10,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-10-23,1445572800.0,1445607000.0,1445630400.0,23,10,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-10-26,1445832000.0,1445866200.0,1445889600.0,26,10,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-10-27,1445918400.0,1445952600.0,1445976000.0,27,10,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-10-28,1446004800.0,1446039000.0,1446062400.0,28,10,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-10-29,1446091200.0,1446125400.0,1446148800.0,29,10,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-10-30,1446177600.0,1446211800.0,1446235200.0,30,10,2015,Friday,4,0,1,1,0
09:30:00,16:00:00,2015-11-02,1446440400.0,1446474600.0,1446498000.0,2,11,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-11-03,1446526800.0,1446561000.0,1446584400.0,3,11,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-11-04,1446613200.0,1446647400.0,1446670800.0,4,11,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-11-05,1446699600.0,1446733800.0,1446757200.0,5,11,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-11-06,1446786000.0,1446820200.0,1446843600.0,6,11,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-11-09,1447045200.0,1447079400.0,1447102800.0,9,11,2015,Monday,0,0,1,0,0
09:30:00,16:00:00,2015-11-10,1447131600.0,1447165800.0,1447189200.0,10,11,2015,Tuesday,1,0,1,0,0
09:30:00,16:00:00,2015-11-11,1447218000.0,1447252200.0,1447275600.0,11,11,2015,Wednesday,2,0,1,0,0
09:30:00,16:00:00,2015-11-12,1447304400.0,1447338600.0,1447362000.0,12,11,2015,Thursday,3,0,1,0,0
09:30:00,16:00:00,2015-11-13,1447390800.0,1447425000.0,1447448400.0,13,11,2015,Friday,4,0,1,0,0
09:30:00,16:00:00,2015-11-16,1447650000.0,1447684200.0,1447707600.0,16,11,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-11-17,1447736400.0,1447770600.0,1447794000.0,17,11,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-11-18,1447822800.0,1447857000.0,1447880400.0,18,11,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-11-19,1447909200.0,1447943400.0,1447966800.0,19,11,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-11-20,1447995600.0,1448029800.0,1448053200.0,20,11,2015,Friday,4,0,0,0,1
09:30:00,16:00:00,2015-11-23,1448254800.0,1448289000.0,1448312400.0,23,11,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-11-24,1448341200.0,1448375400.0,1448398800.0,24,11,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-11-25,1448427600.0,1448461800.0,1448485200.0,25,11,2015,Wednesday,2,0,0,0,0
09:30:00,13:00:00,2015-11-27,1448600400.0,1448634600.0,1448647200.0,27,11,2015,Friday,4,1,0,0,0
09:30:00,16:00:00,2015-11-30,1448859600.0,1448893800.0,1448917200.0,30,11,2015,Monday,0,0,0,1,0
09:30:00,16:00:00,2015-12-01,1448946000.0,1448980200.0,1449003600.0,1,12,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-12-02,1449032400.0,1449066600.0,1449090000.0,2,12,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-12-03,1449118800.0,1449153000.0,1449176400.0,3,12,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-12-04,1449205200.0,1449239400.0,1449262800.0,4,12,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-12-07,1449464400.0,1449498600.0,1449522000.0,7,12,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-12-08,1449550800.0,1449585000.0,1449608400.0,8,12,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-12-09,1449637200.0,1449671400.0,1449694800.0,9,12,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-12-10,1449723600.0,1449757800.0,1449781200.0,10,12,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-12-11,1449810000.0,1449844200.0,1449867600.0,11,12,2015,Friday,4,0,0,0,0
09:30:00,16:00:00,2015-12-14,1450069200.0,1450103400.0,1450126800.0,14,12,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-12-15,1450155600.0,1450189800.0,1450213200.0,15,12,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-12-16,1450242000.0,1450276200.0,1450299600.0,16,12,2015,Wednesday,2,0,0,0,0
09:30:00,16:00:00,2015-12-17,1450328400.0,1450362600.0,1450386000.0,17,12,2015,Thursday,3,0,0,0,0
09:30:00,16:00:00,2015-12-18,1450414800.0,1450449000.0,1450472400.0,18,12,2015,Friday,4,0,0,0,1
09:30:00,16:00:00,2015-12-21,1450674000.0,1450708200.0,1450731600.0,21,12,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-12-22,1450760400.0,1450794600.0,1450818000.0,22,12,2015,Tuesday,1,0,0,0,0
09:30:00,16:00:00,2015-12-23,1450846800.0,1450881000.0,1450904400.0,23,12,2015,Wednesday,2,0,0,0,0
09:30:00,13:00:00,2015-12-24,1450933200.0,1450967400.0,1450980000.0,24,12,2015,Thursday,3,1,0,0,0
09:30:00,16:00:00,2015-12-28,1451278800.0,1451313000.0,1451336400.0,28,12,2015,Monday,0,0,0,0,0
09:30:00,16:00:00,2015-12-29,1451365200.0,1451399400.0,1451422800.0,29,12,2015,Tuesday,1,0,0,0,0
